created_at,text,url,replies,retweets,favorites,user,bioguide_id,party,state
3/30/17 17:32,RT @SenBennetCO: Five #PublicLands bills w/ @SenCoryGardner approved today by @EnergyDems &amp; one step closer to becoming law ‰ Õ https://t.co/‰Û_,https://twitter.com/SenCoryGardner/status/847501701707845633,14,32,97,SenCoryGardner,G000562,R,CO
3/30/17 16:22,RT @SenGaryPeters: Honored to join my friend @SenCoryGardner in receiving @COSSADC Distinguished Service Award for work in promoting scienc‰Û_,https://twitter.com/SenCoryGardner/status/847484156879683585,27,15,50,SenCoryGardner,G000562,R,CO
3/30/17 15:01,5 bipartisan public lands bills that @SenBennetCO &amp; I worked on were approved unanimously by @EnergyGOP. Learn more: https://t.co/IdfQCWQ6ce,https://twitter.com/SenCoryGardner/status/847463924156866563,27,9,32,SenCoryGardner,G000562,R,CO
3/30/17 13:18,"RT @COSSADC: Thank you for being a science champion, @SenCoryGardner #whysocialscience #cossa2017 https://t.co/DicYJlOsrw",https://twitter.com/SenCoryGardner/status/847437987663052802,31,4,9,SenCoryGardner,G000562,R,CO
3/29/17 18:47,I spoke on the Senate floor today about Colorado's leadership in agriculture production. Watch my full remarks here: https://t.co/UeMRIktcOA,https://twitter.com/SenCoryGardner/status/847158191343501314,92,6,14,SenCoryGardner,G000562,R,CO
3/29/17 15:00,Thanks to three of Colorado's finest elementary school principals for stopping by my office today. https://t.co/vgVdHLQdSy,https://twitter.com/SenCoryGardner/status/847101200608772096,88,5,27,SenCoryGardner,G000562,R,CO
3/28/17 17:46,RT @EnergyGOP: 2:15pm: @SenCoryGardner chairing #Energy Subcmte hearing on #cybersecurity threats to electric grid &amp; S. 79... https://t.co/‰Û_,https://twitter.com/SenCoryGardner/status/846780465012969473,17,9,8,SenCoryGardner,G000562,R,CO
3/25/17 22:22,I will miss Bob Rawlings. He was a proud Puebloan and guardian of the Arkansas Valley. https://t.co/0dqQeP3LRl,https://twitter.com/SenCoryGardner/status/845762907388497920,19,2,9,SenCoryGardner,G000562,R,CO
3/24/17 16:08,I welcome this commonsense decision to build the #KeystoneXL Pipeline that creates jobs &amp; promotes safe &amp; reliable‰Û_ https://t.co/UfMpitYLOE,https://twitter.com/SenCoryGardner/status/845306315224350721,378,26,61,SenCoryGardner,G000562,R,CO
3/23/17 15:12,RT @jasonblevins: Would be a big deal for GJ / Western Slope https://t.co/M0AYWSmz2P,https://twitter.com/SenCoryGardner/status/844929964906631169,10,6,16,SenCoryGardner,G000562,R,CO
3/22/17 23:51,"RT @senjudiciary: Op-ed by @SenCoryGardner: ""Gorsuch deserves to be confirmed for U.S. Supreme Court"" #SCOTUS #GorsuchHearing https://t.co/‰Û_",https://twitter.com/SenCoryGardner/status/844698170923913221,85,17,27,SenCoryGardner,G000562,R,CO
3/22/17 19:12,The UK has our full support as they deal with the aftermath of today's senseless terror attack &amp; we pray for the victims &amp; their families.,https://twitter.com/SenCoryGardner/status/844627842335936513,32,9,84,SenCoryGardner,G000562,R,CO
3/22/17 17:24,Farmers &amp; ranchers impacted by the devastating fires in NE CO can contact my office for assistance. Learn more here: https://t.co/kZMIPnoo5o,https://twitter.com/SenCoryGardner/status/844600578042933248,25,7,22,SenCoryGardner,G000562,R,CO
3/21/17 21:11,"I want to thank the Colorado farmers &amp; ranchers who work everyday to make sure our state's 36,000+ farms and ranches are successful.",https://twitter.com/SenCoryGardner/status/844295316098760704,38,8,37,SenCoryGardner,G000562,R,CO
3/21/17 21:10,"Happy #AgDay! We have to make sure our farmers &amp; ranchers know that we support them, that we have their backs in good times &amp; in bad times.",https://twitter.com/SenCoryGardner/status/844295194442956800,60,7,41,SenCoryGardner,G000562,R,CO
3/20/17 21:15,My view inside the hearing room as Judge Gorsuch was sworn in at his #SCOTUS confirmation hearing. #ConfirmGorsuch https://t.co/bE3agcADtr,https://twitter.com/SenCoryGardner/status/843934016374030337,141,12,59,SenCoryGardner,G000562,R,CO
3/20/17 18:28,I'm on my way to @senjudiciary to introduce Colorado's Judge Gorsuch. Watch live here: https://t.co/61EWyENuNI,https://twitter.com/SenCoryGardner/status/843891894597894144,68,11,41,SenCoryGardner,G000562,R,CO
3/20/17 13:29,Hoping everyone stays safe &amp; out of harm's way. Thank you to our first responders who continue to work to contain t‰Û_ https://t.co/RjYwO0L0r2,https://twitter.com/SenCoryGardner/status/843816811254767618,16,4,26,SenCoryGardner,G000562,R,CO
3/20/17 12:56,"I joined @KDVR, @9NEWS, @DenverChannel, &amp; @CBSDenver to preview Judge Gorsuch's confirmation hearing this morning.‰Û_ https://t.co/AXw0m7IQNK",https://twitter.com/SenCoryGardner/status/843808348302688258,34,5,10,SenCoryGardner,G000562,R,CO
3/20/17 12:49,Thanks for having me on @KirkYuhnke! https://t.co/ox5A0enCW2,https://twitter.com/SenCoryGardner/status/843806822704336896,16,4,11,SenCoryGardner,G000562,R,CO
3/20/17 12:48,RT @shawnchitnis: We just heard from @SenCoryGardner on @CBSDenver. Live report next on #Gorsuch hearings for #SCOTUS. #CBS4Mornings https:‰Û_,https://twitter.com/SenCoryGardner/status/843806512015441921,8,4,0,SenCoryGardner,G000562,R,CO
3/17/17 21:55,Enjoyed discussing access to affordable health insurance for rural CO at today's rural healthcare roundtable w/ the‰Û_ https://t.co/kqnfSmfwRr,https://twitter.com/SenCoryGardner/status/842857038686425088,130,12,34,SenCoryGardner,G000562,R,CO
3/17/17 16:56,Judge Gorsuch is an exceptional jurist who will bring a Western perspective to SCOTUS. Learn about the hearing here: https://t.co/jtSHkcq1Ui,https://twitter.com/SenCoryGardner/status/842781606209376256,44,17,27,SenCoryGardner,G000562,R,CO
3/17/17 16:55,"Looking forward to introducing a fellow Coloradan, Judge Gorsuch, to the Judiciary Committee on Monday for his SCOTUS confirmation hearing.",https://twitter.com/SenCoryGardner/status/842781455826739201,107,23,89,SenCoryGardner,G000562,R,CO
3/16/17 21:25,Proud to announce CO will receive addt‰Ûªl funding for costs associated w/ the #GoldKingMine spill. Read more here: https://t.co/tCpqYMjHSZ,https://twitter.com/SenCoryGardner/status/842486950418419712,85,8,32,SenCoryGardner,G000562,R,CO
3/15/17 21:47,Proud to work w/ @SenBennetCO &amp; @RepTipton on this commonsense bill. Learn more here: https://t.co/TPpNOSCvHu,https://twitter.com/SenCoryGardner/status/842130208199213056,19,5,23,SenCoryGardner,G000562,R,CO
3/15/17 21:47,"Celebrated the intro. of the Native American Indian Education Act w/ @SenBennetCO, former Senator Campbell, &amp;‰Û_ https://t.co/uj5OTcT08W",https://twitter.com/SenCoryGardner/status/842130106134978561,23,9,49,SenCoryGardner,G000562,R,CO
3/15/17 18:32,Enjoyed speaking with Brian Allmer earlier today about #Ag &amp; other issues that impact Coloradans. Thanks for having‰Û_ https://t.co/e0XgPGoyUA,https://twitter.com/SenCoryGardner/status/842081031620554753,31,3,6,SenCoryGardner,G000562,R,CO
3/15/17 13:15,"RT @axios: Cory Gardner, speaking at Axios' Get Connected: There's always a better way to use technology to reach people, whether Facebook‰Û_",https://twitter.com/SenCoryGardner/status/842001337554370560,36,8,12,SenCoryGardner,G000562,R,CO
3/15/17 13:05,RT @CO_Municipal: #CML thanks our friend @SenCoryGardner for meeting with Colorado municipal officials and youth commissioners. #NLCDC http‰Û_,https://twitter.com/SenCoryGardner/status/841998846364401664,10,5,12,SenCoryGardner,G000562,R,CO
3/14/17 21:34,RT @AGUSciPolicy: Thanks @SenCoryGardner for your keynote at @ARPAE about the importance of investment in R&amp;D! #sciencechampion https://t.c‰Û_,https://twitter.com/SenCoryGardner/status/841764496595120128,11,2,4,SenCoryGardner,G000562,R,CO
3/14/17 19:15,RT @RiponAdvance: .@SenatorFischer and @SenCoryGardner's bill would grant transparency to how @USTreasury pays court judgements https://t.c‰Û_,https://twitter.com/SenCoryGardner/status/841729441206263809,5,3,2,SenCoryGardner,G000562,R,CO
3/14/17 14:42,Judge Gorsuch will be a superb SCOTUS Justice. Read my @ChieftainNews opinion piece on why I'm supporting him here: https://t.co/j68tKPjpsk,https://twitter.com/SenCoryGardner/status/841660895948357632,109,35,64,SenCoryGardner,G000562,R,CO
3/14/17 13:58,"Last week, I welcomed Coloradans with the @smmanufacturers to Washington where we discussed ways to create jobs and‰Û_ https://t.co/9D8Ox1YCfQ",https://twitter.com/SenCoryGardner/status/841649637572390912,49,2,6,SenCoryGardner,G000562,R,CO
3/10/17 16:18,"Meeting Maia &amp; Tye, CO's @SenateYouth delegates, brought me back to my days as a young participant. Can't wait to s‰Û_ https://t.co/2vieifxE31",https://twitter.com/SenCoryGardner/status/840235371506073601,68,4,14,SenCoryGardner,G000562,R,CO
3/9/17 22:40,"It was an honor to sit down with the former President of Taiwan, Ma Ying-jeou &amp; discuss the important US-Taiwan all‰Û_ https://t.co/dttYsa7yt6",https://twitter.com/SenCoryGardner/status/839969286118555649,38,7,24,SenCoryGardner,G000562,R,CO
3/9/17 22:18,RT @CFR_org: #Quote of the day from U.S. Senator Cory Gardner: https://t.co/h70cHm9AvS,https://twitter.com/SenCoryGardner/status/839963728162553857,9,14,12,SenCoryGardner,G000562,R,CO
3/9/17 18:37,"Spoke w/ Mayor Sean Ford &amp;  Commerce City Council members about infrastructure funding, railroad quiet zones, &amp; way‰Û_ https://t.co/srJ5Pox7wy",https://twitter.com/SenCoryGardner/status/839908050794344449,47,4,14,SenCoryGardner,G000562,R,CO
3/9/17 18:24,I strongly support @AjitPaiFCC‰Ûªs look into this. My office has been in contact with @ATT since late last night rega‰Û_ https://t.co/axcH12zWdJ,https://twitter.com/SenCoryGardner/status/839904717299990530,10,2,8,SenCoryGardner,G000562,R,CO
3/9/17 3:19,Thank you for joining tonight's #GardnerTownHall. It was a great conversation with people from across #Colorado.,https://twitter.com/SenCoryGardner/status/839677028811030532,61,7,24,SenCoryGardner,G000562,R,CO
3/9/17 3:05,We have thousands of cyber security jobs open in #CO; we need programs &amp; education in place to train people to fill these #GardnerTownHall,https://twitter.com/SenCoryGardner/status/839673525443170304,20,14,28,SenCoryGardner,G000562,R,CO
3/9/17 2:55,I support school choice; I believe it's important to give opportunities for kids to go to any school. #GardnerTownHall,https://twitter.com/SenCoryGardner/status/839670904993026049,235,19,60,SenCoryGardner,G000562,R,CO
3/9/17 2:27,Join the #GardnerTownHall by dialing 877-261-8828 or stream it online &amp; ask questions here: https://t.co/PY2AWFG5Zn,https://twitter.com/SenCoryGardner/status/839663924735840257,38,4,13,SenCoryGardner,G000562,R,CO
3/9/17 2:23,Democrats &amp; Republicans have to work together to produce better health care options. #GardnerTownHall,https://twitter.com/SenCoryGardner/status/839662832627118080,46,5,37,SenCoryGardner,G000562,R,CO
3/9/17 2:21,Health care is something we must get right. We have to make sure the replacement plan works better than the ACA. #GardnerTownHall,https://twitter.com/SenCoryGardner/status/839662298587361281,145,9,70,SenCoryGardner,G000562,R,CO
3/9/17 2:14,I‰Ûªm on the phone with my constituents. Join by dialing 877-261-8828 or listen online here: https://t.co/PY2AWFG5Zn‰Û_ https://t.co/WKVW5sO0rN,https://twitter.com/SenCoryGardner/status/839660678998810624,27,9,12,SenCoryGardner,G000562,R,CO
3/8/17 21:52,"Informative discussion w/ General O'Shaughnessy, Commander of the @PACAF, about the importance of U.S. leadership i‰Û_ https://t.co/uSkf9AggiZ",https://twitter.com/SenCoryGardner/status/839594666836250625,27,5,17,SenCoryGardner,G000562,R,CO
3/8/17 18:51,Be sure to sign up for my #GardnerTownHall call that is happening tonight at 7:10pm MST. Register to get a call: https://t.co/EPpblYx9Qc,https://twitter.com/SenCoryGardner/status/839549270177038336,40,15,15,SenCoryGardner,G000562,R,CO
3/8/17 15:53,RT @SenatorFischer: Reintro'd bill w @SenCoryGardner that would provide Americans w ability to see how taxpayer $ are being spent. More: ht‰Û_,https://twitter.com/SenCoryGardner/status/839504476113420288,32,9,42,SenCoryGardner,G000562,R,CO
3/7/17 22:19,Want to join a #GardnerTownHall call? I‰Ûªm hosting one this Wednesday at 7:10pm MST. Register to get a call:‰Û_ https://t.co/P8TPtNo3e9,https://twitter.com/SenCoryGardner/status/839239229754523648,115,60,43,SenCoryGardner,G000562,R,CO
3/7/17 2:31,This is excellent news and a major defensive effort I've been pushing for. https://t.co/K8rWc43PTB,https://twitter.com/SenCoryGardner/status/838940260197347329,58,25,65,SenCoryGardner,G000562,R,CO
3/7/17 0:33,I'm monitoring the situation &amp; praying for everyone's safety. Thank you to our first responders working tirelessly‰Û_ https://t.co/qwl1g7rKaq,https://twitter.com/SenCoryGardner/status/838910352863674369,54,16,43,SenCoryGardner,G000562,R,CO
3/6/17 20:59,RT @FedAmerHospital: Thank you @SenCoryGardner for speaking at #FAH2017 and emphasizing the importance of rural hospitals! https://t.co/kyr‰Û_,https://twitter.com/SenCoryGardner/status/838856620729847809,21,5,20,SenCoryGardner,G000562,R,CO
3/6/17 17:21,ICYMI: My statement on #NorthKorea's latest missile test. We must work with our allies in the region to stop the ma‰Û_ https://t.co/ZVz4ncAjgH,https://twitter.com/SenCoryGardner/status/838801630342627329,105,7,28,SenCoryGardner,G000562,R,CO
3/6/17 1:59,My full statement following reports that #NorthKorea fired multiple missiles into the Sea of Japan: https://t.co/VL0jSCTZz6,https://twitter.com/SenCoryGardner/status/838569807775694848,104,25,41,SenCoryGardner,G000562,R,CO
3/3/17 19:54,I had a productive meeting discussing the importance of workforce development with leadership from the @ULMDenver &amp;‰Û_ https://t.co/BKKwLDOqeT,https://twitter.com/SenCoryGardner/status/837753149460996098,91,4,22,SenCoryGardner,G000562,R,CO
3/2/17 23:13,"A native Coloradan &amp; former @cubuffs player, Will is a hard worker who has been a great addition to our office.https://t.co/aecWT7Bkfs",https://twitter.com/SenCoryGardner/status/837440868999184388,56,8,24,SenCoryGardner,G000562,R,CO
3/2/17 21:34,Enjoyed my discussion with local elected officials from the US-36 corridor on ways to improve infrastructure and mo‰Û_ https://t.co/3fNlIH5ipn,https://twitter.com/SenCoryGardner/status/837415964450963456,66,3,13,SenCoryGardner,G000562,R,CO
3/2/17 21:21,"I also, want to thank @MayorHancock, @COSpringsMayor, &amp; the National Cybersecurity Center in CO Springs for supporting this effort.",https://twitter.com/SenCoryGardner/status/837412607447412736,15,3,6,SenCoryGardner,G000562,R,CO
3/2/17 21:21,"Proud to work with Sen. @MarkWarner, @RepComstock, &amp; Rep. Kilmer on the State Cyber Resiliency Act. Learn more here: https://t.co/ilI8ptlV5Z",https://twitter.com/SenCoryGardner/status/837412456435757056,15,5,11,SenCoryGardner,G000562,R,CO
3/1/17 21:49,Met with @ColoradoDOT officials earlier today to discuss how I can ensure the federal gvt. supports Colorado's tran‰Û_ https://t.co/Ep2CKS9Gur,https://twitter.com/SenCoryGardner/status/837057271020548100,48,4,8,SenCoryGardner,G000562,R,CO
3/1/17 18:21,"This was a bipartisan, locally-driven effort &amp; welcome news for many people in SW CO who have waited too long for access to Denver TV.",https://twitter.com/SenCoryGardner/status/837004948793622532,11,3,10,SenCoryGardner,G000562,R,CO
3/1/17 18:21,"I applaud the @FCC's decision to approve La Plata County‰Ûªs request to access Denver TV. https://t.co/BXXJEeEboV@DurangoHerald",https://twitter.com/SenCoryGardner/status/837004809446309890,5,6,18,SenCoryGardner,G000562,R,CO
3/1/17 17:26,Thank you for joining the #GardnerTownHall. Please don't hesitate to contact me via email here: https://t.co/yDlzaXjVzR,https://twitter.com/SenCoryGardner/status/836991018616688640,101,7,22,SenCoryGardner,G000562,R,CO
3/1/17 17:15,On health insurance: lower the cost of care and increase the quality of care. #GardnerTownHall,https://twitter.com/SenCoryGardner/status/836988254750720002,164,2,30,SenCoryGardner,G000562,R,CO
3/1/17 17:11,Coverage vs. Access: People's #healthcare costs increased and they can't afford to use insurance. They don't have access. #GardnerTownHall,https://twitter.com/SenCoryGardner/status/836987322210140164,46,6,14,SenCoryGardner,G000562,R,CO
3/1/17 17:01,"We condemn racism, anti-Semitism. These acts are beneath us. #GardnerTownHall",https://twitter.com/SenCoryGardner/status/836984685020463106,66,7,66,SenCoryGardner,G000562,R,CO
3/1/17 16:54,RT @CPRverlee: . @SenCoryGardner asks participants in tele-townhall for advice on what to bring up w/ President Trump in mtg later today. #‰Û_,https://twitter.com/SenCoryGardner/status/836982933575581696,18,7,8,SenCoryGardner,G000562,R,CO
3/1/17 16:51,Want to join my #GardnerTownHall call? Dial 877-261-8828 now or listen online at https://t.co/PY2AWFG5Zn.,https://twitter.com/SenCoryGardner/status/836982209617743879,27,5,3,SenCoryGardner,G000562,R,CO
3/1/17 16:47,Join us as we live-tweet #GardnerTownHall by following the hashtag. We‰Ûªll tweet highlights from the call. https://t.co/lG66b8SArx,https://twitter.com/SenCoryGardner/status/836981145606754309,24,1,2,SenCoryGardner,G000562,R,CO
3/1/17 16:39,I‰Ûªm LIVE with my constituents! I want to hear from you. Listen online &amp; ask questions: https://t.co/PY2AWFG5Zn‰Û_ https://t.co/ikVznrR0Ar,https://twitter.com/SenCoryGardner/status/836979118067548160,55,6,5,SenCoryGardner,G000562,R,CO
3/1/17 14:31,"There is still time to sign-up, join us here: https://t.co/EPpblYx9Qc",https://twitter.com/SenCoryGardner/status/836947027221221376,28,9,1,SenCoryGardner,G000562,R,CO
3/1/17 14:08,TIME CHANGE: My town hall call will now be taking place at 9:30 am MST. Signed up already? You'll receive call at t‰Û_ https://t.co/IfUrxljWmT,https://twitter.com/SenCoryGardner/status/836941318114922496,143,29,17,SenCoryGardner,G000562,R,CO
3/1/17 3:46,Read my full statement on President Trump‰Ûªs address to Congress below: https://t.co/vfnVrUtSsb,https://twitter.com/SenCoryGardner/status/836784721401155585,186,19,64,SenCoryGardner,G000562,R,CO
2/28/17 22:01,"Enjoyed discussing federal lands, transportation, early childhood education, &amp; other issues w/ Colorado county offi‰Û_ https://t.co/pPUAV4ZB9k",https://twitter.com/SenCoryGardner/status/836697891020365824,81,1,21,SenCoryGardner,G000562,R,CO
2/28/17 15:47,Just had a great meeting with Adams County Commissioners where we discussed transportation &amp; aerospace initiatives. https://t.co/UoYOpObt4E,https://twitter.com/SenCoryGardner/status/836603761942495238,100,2,28,SenCoryGardner,G000562,R,CO
2/28/17 14:21,RT @bradjtownsend: @SenCoryGardner at @ARPAE Summit making a strong case for economic benefits of federal investment in energy R&amp;D.,https://twitter.com/SenCoryGardner/status/836582027554086912,9,5,3,SenCoryGardner,G000562,R,CO
2/28/17 14:11,RT @ARPAE: Now at #ARPAE17: Keynote Address from @SenCoryGardner https://t.co/rNlHfnyo53,https://twitter.com/SenCoryGardner/status/836579460514217984,9,8,8,SenCoryGardner,G000562,R,CO
2/27/17 22:51,RT @Wilderness: Kudos @GovofCO @SenCoryGardner @SenBennetCO for joint letter on commitment to protecting our public lands https://t.co/1xbx‰Û_,https://twitter.com/SenCoryGardner/status/836348094988095488,33,154,451,SenCoryGardner,G000562,R,CO
2/27/17 22:41,"And thank you to @NatlGovsAssoc, @MarkWarner, several of my fellow Senators, &amp; Governors from across the US for making the event a success.",https://twitter.com/SenCoryGardner/status/836345506595016704,11,3,7,SenCoryGardner,G000562,R,CO
2/27/17 22:37,Thanks to @GovofCO &amp; @SenBennetCO for joining Senator @MarkWarner and me at the Senate Cyber Caucus event today. En‰Û_ https://t.co/eWJ173HaYp,https://twitter.com/SenCoryGardner/status/836344430902800384,47,10,34,SenCoryGardner,G000562,R,CO
2/27/17 20:13,I want your voice to be heard. Join my telephone town hall on March 1 at 10AM MT. Sign up: https://t.co/PY2AWFG5Zn‰Û_ https://t.co/ScanvLzAtA,https://twitter.com/SenCoryGardner/status/836308353617956865,234,64,48,SenCoryGardner,G000562,R,CO
2/24/17 16:32,Joined my colleagues in sending a letter to Secretary Tillerson asking for accountability for war crimes in Syria: https://t.co/bOZoas1ALf,https://twitter.com/SenCoryGardner/status/835165562401603584,241,10,70,SenCoryGardner,G000562,R,CO
2/24/17 15:28,Great @denverpost story on Google's wireless gigabit broadband service coming to Denver. Read it here: https://t.co/vBpysKytPF,https://twitter.com/SenCoryGardner/status/835149494350196739,89,5,15,SenCoryGardner,G000562,R,CO
2/23/17 22:05,Enjoyed learning about the groundbreaking research conducted by AstraZeneca at its Boulder facility to save lives &amp;‰Û_ https://t.co/fEISKoTLNJ,https://twitter.com/SenCoryGardner/status/834887054613938176,205,12,35,SenCoryGardner,G000562,R,CO
2/23/17 17:41,Thrilled @Verizon selected Denver as a pilot city for their 5G service. Excited for the future of wireless: https://t.co/wWUEQWT3Gg,https://twitter.com/SenCoryGardner/status/834820450828038145,81,9,30,SenCoryGardner,G000562,R,CO
2/23/17 17:25,"Yesterday, I traveled along the Front Range meeting with constituents in Denver, Golden, &amp; Fort Collins. More here: https://t.co/qx7oJsQnFf",https://twitter.com/SenCoryGardner/status/834816560191651840,364,9,23,SenCoryGardner,G000562,R,CO
2/23/17 16:48,Received @ShopFloorNAM award for supporting manufacturers &amp; took questions from @MillerCoors employees. More here: https://t.co/pBqKlCPMYn,https://twitter.com/SenCoryGardner/status/834807249860190208,81,6,8,SenCoryGardner,G000562,R,CO
2/23/17 1:41,Thanks to the @FCCOChamber for having me this evening. Great speaking to local leaders from across the community. https://t.co/0C0507SqBZ,https://twitter.com/SenCoryGardner/status/834578953386000386,180,9,17,SenCoryGardner,G000562,R,CO
2/22/17 22:03,Spoke at the @GovForumColoAg today to discuss the agriculture crisis in America and ways we can bolster CO's farmer‰Û_ https://t.co/YYLpTjtLrd,https://twitter.com/SenCoryGardner/status/834524027167313921,152,7,32,SenCoryGardner,G000562,R,CO
2/22/17 19:52,Just met w/ the Colorado Space Coalition to discuss ways to advance Colorado‰Ûªs aerospace industry and create more j‰Û_ https://t.co/VocJxaBAtR,https://twitter.com/SenCoryGardner/status/834491083455344640,169,14,51,SenCoryGardner,G000562,R,CO
2/22/17 14:45,Look forward to meeting with more Coloradans today. Check back for updates throughout the day. https://t.co/DaiOs3DyWY,https://twitter.com/SenCoryGardner/status/834413883335045121,382,17,52,SenCoryGardner,G000562,R,CO
2/21/17 21:07,"Enjoyed talking cybersecurity, STEM education, &amp; workforce development with employees at @FORTRUST in Denver today. https://t.co/TOjmqFxJDR",https://twitter.com/SenCoryGardner/status/834147544129212416,141,5,27,SenCoryGardner,G000562,R,CO
2/21/17 19:58,Nothing better than spending time exploring Colorado's great outdoors. https://t.co/cmrvTrG8A5,https://twitter.com/SenCoryGardner/status/834130279644160001,302,9,58,SenCoryGardner,G000562,R,CO
2/21/17 17:50,Wanted to share a quick update ‰ÛÒ yesterday I was in Fort Morgan meeting w/ constituents &amp; businesses to discuss way‰Û_ https://t.co/IjAi6o807m,https://twitter.com/SenCoryGardner/status/834098037832159232,192,7,36,SenCoryGardner,G000562,R,CO
2/21/17 15:03,ICYMI: Read this @KiowaPress story on an effort I'm a part of to encourage adequate funding for rural schools: https://t.co/H5apKgcpoO,https://twitter.com/SenCoryGardner/status/834055996779667456,99,10,16,SenCoryGardner,G000562,R,CO
2/16/17 20:40,Heading to the Senate floor to discuss the importance of #Agriculture to Colorado. Watch live here: https://t.co/LoKspv71t1,https://twitter.com/SenCoryGardner/status/832328724347510784,235,6,23,SenCoryGardner,G000562,R,CO
2/16/17 20:17,Just met w/ Coloradans from different companies across CO's aerospace industry that are helping to build @NASA's Or‰Û_ https://t.co/BYRvxmKZBN,https://twitter.com/SenCoryGardner/status/832323051912060928,141,8,58,SenCoryGardner,G000562,R,CO
2/15/17 22:24,"RT @RepTipton: Too often, federal regulations get in the way of #SmallBiz innovation. Glad to join @RepJaredPolis @SenCoryGardner on this s‰Û_",https://twitter.com/SenCoryGardner/status/831992727998959617,47,5,28,SenCoryGardner,G000562,R,CO
2/15/17 22:20,Proud to work with @RepJaredPolis and @RepTipton on this effort. https://t.co/Ebpd8tMGqn,https://twitter.com/SenCoryGardner/status/831991479514042369,84,11,51,SenCoryGardner,G000562,R,CO
2/15/17 21:10,"As the Obamacare market continues to collapse, Americans are forced to reckon w/ the consequences - higher premiums‰Û_ https://t.co/Z7IeM2Q0lW",https://twitter.com/SenCoryGardner/status/831973938938990596,358,26,29,SenCoryGardner,G000562,R,CO
2/15/17 20:19,"Appreciate the opportunity to meet with Coloradans and discuss tech, cyber, and workforce opportunities in our stat‰Û_ https://t.co/EoLEatbDtQ",https://twitter.com/SenCoryGardner/status/831961227970613249,187,7,29,SenCoryGardner,G000562,R,CO
2/15/17 11:45,"RT @foxandfriends: Coming up‰Û_!@DLoesch@SenCoryGardner@RepTomReed@KirkLippold@ChrisHogan360@GillianHTurner@WKCDOGSRory Feek https://‰Û_",https://twitter.com/SenCoryGardner/status/831831803866513408,67,86,270,SenCoryGardner,G000562,R,CO
2/14/17 18:15,"Sat down w/ Sonny Perdue to discuss supporting rural communities, reining in burdensome regulations &amp; properly mana‰Û_ https://t.co/BGCkD0bIwZ",https://twitter.com/SenCoryGardner/status/831567535300554755,204,12,38,SenCoryGardner,G000562,R,CO
2/14/17 16:24,Joined Senate colleagues urging @POTUS to place an immediate hold on transferring detainees out of #GTMO. Learn more https://t.co/J17ijDYTq1,https://twitter.com/SenCoryGardner/status/831539621897105410,144,12,30,SenCoryGardner,G000562,R,CO
2/14/17 0:59,"My statement on tonight's nomination votes: https://t.co/s1tPNvKiriCabinet officials must be able to get to work for the American people.",https://twitter.com/SenCoryGardner/status/831306807083671552,240,5,19,SenCoryGardner,G000562,R,CO
2/13/17 21:36,"The Sergeant at Arms says the Senate‰Ûªs voicemail system is down. Always available here: https://t.co/7Xfh3bRlxj. Thanks for your patience.",https://twitter.com/SenCoryGardner/status/831255682993287168,128,9,21,SenCoryGardner,G000562,R,CO
2/12/17 16:32,I also urged the Administration to take a determined and resolute U.S. policy toward North Korea. Read more here: https://t.co/d4ho0QYWHs,https://twitter.com/SenCoryGardner/status/830816812552052742,72,6,17,SenCoryGardner,G000562,R,CO
2/12/17 16:31,My statement on North Korea's latest ballistic missile test. https://t.co/sSewui7Y1z,https://twitter.com/SenCoryGardner/status/830816639365083138,78,8,24,SenCoryGardner,G000562,R,CO
2/10/17 16:09,Enjoyed answering questions from our great interns yesterday. I appreciate all they do to help me best serve the pe‰Û_ https://t.co/McI7ENHKVE,https://twitter.com/SenCoryGardner/status/830086184546222080,332,6,41,SenCoryGardner,G000562,R,CO
2/9/17 18:24,RT @ChrisCoons: Proud to join with @SenCoryGardner to help small manufacturers grow and create jobs: https://t.co/s8Ecook5KI,https://twitter.com/SenCoryGardner/status/829757777069428738,20,9,27,SenCoryGardner,G000562,R,CO
2/9/17 17:06,RT @UANI: .@SenCoryGardner speaking now at UANI-@jinsadc Capitol Hill briefing https://t.co/GkJYdIUYS6,https://twitter.com/SenCoryGardner/status/829738304727826432,5,3,1,SenCoryGardner,G000562,R,CO
2/9/17 17:05,RT @UANI: UANI-@jinsadc #Iran briefing w/ @SenCoryGardner @AmbJohnBolton @MarkKirk has started! Watch LIVE here: https://t.co/dDcyGU4LOX,https://twitter.com/SenCoryGardner/status/829738027132059648,2,4,0,SenCoryGardner,G000562,R,CO
2/9/17 16:06,We can‰Ûªt tolerate Russia's aggressive behavior that threatens the US &amp; our allies. I'll work w/ my colleagues &amp; Admin to find solutions.,https://twitter.com/SenCoryGardner/status/829723073737797632,108,29,102,SenCoryGardner,G000562,R,CO
2/9/17 16:05,I'm urging the President to pursue a principled &amp; tough-minded Russia policy. Read a letter I sent here: https://t.co/1FdmpLjAnT,https://twitter.com/SenCoryGardner/status/829722950895071232,120,28,87,SenCoryGardner,G000562,R,CO
2/9/17 0:45,I‰Ûªve worked w/ Jeff Sessions in the Senate &amp; witnessed firsthand his strong record of bipartisanship. Proud to supp‰Û_ https://t.co/1rgC52fxbN,https://twitter.com/SenCoryGardner/status/829491330816569345,621,35,101,SenCoryGardner,G000562,R,CO
